N,P,K,temperature,humidity,ph,rainfall,label
68,38,101,26.3156,80.8393,6.0957,220.8874,turmeric
52,38,100,26.8084,69.6257,6.3823,97.3121,sweetpotato
10,126,195,22.7963,92.5229,6.1643,102.522,apple
68,45,35,23.7739,57.6553,6.4175,96.2362,maize
84,30,111,29.1553,74.8535,5.8766,238.0449,turmeric
28,58,35,24.3545,73.4433,6.0934,82.0592,soybeans
98,38,80,28.1997,83.2064,6.496,169.1478,ginger
81,50,65,30.6179,83.7867,5.2246,337.9295,rubber
26,79,58,25.386,78.853,6.6578,73.2254,soybeans
61,40,22,27.4702,55.4396,7.3465,77.4118,sorghum
47,61,82,18.0846,17.662,6.0338,40.0615,chickpeas
61,50,31,19.8853,59.2678,7.0291,41.3617,mustard
95,52,130,18.0346,78.6828,5.9989,68.6042,potato
139,28,48,25.7374,85.6164,5.2183,288.9948,tea
75,49,95,28.8472,81.767,5.5215,199.9117,turmeric
58,32,26,19.7156,53.6644,7.162,52.1769,coriander
106,40,65,20.5118,85.9138,5.3761,331.9711,cardamom
16,18,28,26.9748,97.5304,6.4646,213.0327,coconut
113,54,127,15.2445,71.395,5.05,77.6422,potato
11,55,23,26.1833,50.0904,4.9171,73.8704,mothbeans
97,55,128,19.3555,71.8334,5.5297,62.9554,potato
102,46,39,22.258,80.7385,6.6947,84.8078,cotton
66,37,122,23.5267,65.3781,5.6314,82.8074,sweetpotato
24,52,49,29.887,50.6023,6.5243,67.4879,groundnut
23,57,41,27.5259,59.3684,6.3043,54.1418,groundnut
48,59,21,32.3719,63.5409,7.0732,73.9048,blackgram
14,60,16,19.4903,61.0088,5.9356,43.2407,lentil
40,133,205,28.4706,84.6169,5.9275,68.427,grapes
23,14,27,25.5343,93.2461,6.3339,183.7031,coconut
30,55,17,24.9924,43.1772,3.625,47.9622,mothbeans
35,47,24,27.0927,50.3783,7.9077,23.5807,cumin
106,66,63,17.0274,77.0656,6.7786,57.1642,cauliflower
100,12,45,28.8787,94.2317,6.5323,21.6429,muskmelon
139,25,61,18.8315,75.0665,5.4157,331.9498,cardamom
63,50,54,23.9099,52.3106,6.1352,50.8011,sunflower
30,10,15,21.5848,93.5677,7.3165,103.4038,orange
30,11,36,20.9201,86.6946,5.8179,105.2042,pomegranate
45,31,59,15.4858,51.0265,7.0271,41.6966,barley
15,25,31,31.0138,51.8692,5.4201,96.6609,mango
99,51,71,19.9577,83.3545,6.1335,55.3703,cauliflower
10,63,15,16.6087,62.9193,5.9216,43.0542,lentil
14,34,32,33.2913,52.4685,4.6145,99.3454,mango
33,29,25,30.5997,54.541,5.7607,32.0939,millets
91,9,53,26.0774,86.3867,6.5996,47.2384,watermelon
48,29,29,31.8729,46.7038,6.7939,67.7683,sorghum
10,56,15,19.2816,19.0844,5.8286,123.4165,kidneybeans
30,14,30,25.958,98.6916,5.6056,151.8856,coconut
81,84,50,25.3599,77.1568,6.1222,94.755,banana
136,21,69,24.4458,79.7323,6.0855,208.0954,cardamom
27,137,205,27.7525,81.4286,5.8322,65.6872,grapes
81,82,55,26.0907,82.4534,6.0685,103.6962,banana
46,47,46,34.332,94.7027,6.5474,242.1858,papaya
46,65,82,19.4679,19.2862,6.6565,34.744,chickpeas
116,40,89,25.637,65.1814,7.3133,205.2305,sugarcane
117,39,63,31.103,61.8036,6.1717,221.8558,sugarcane
116,26,65,25.2688,72.3494,5.1869,225.0881,pepper
45,42,28,17.1018,62.9505,7.0932,37.5011,mustard
84,10,53,29.4967,94.0282,6.6216,27.644,muskmelon
59,35,57,12.0292,57.9488,6.5684,53.3107,barley
90,40,118,24.2328,62.5896,6.0168,99.9629,tobacco
106,54,73,17.5108,72.9599,6.7467,77.6618,cabbage
23,60,17,24.9691,66.6266,6.5907,51.4005,lentil
33,56,24,29.5909,68.4053,6.5028,74.6932,blackgram
23,54,50,14.2266,63.316,7.3009,74.7184,peas
24,24,35,25.3808,91.3829,5.2301,188.4019,coconut
101,38,83,21.3978,88.084,5.5228,288.3581,cardamom
37,43,30,23.2889,50.0102,7.0407,26.13,cumin
89,30,135,22.2232,62.1478,6.3669,93.7464,tobacco
46,29,30,33.8011,56.93,5.6508,40.8364,sesame
18,17,40,24.4658,94.0191,5.6858,106.4125,pomegranate
26,132,190,17.4372,80.0132,5.5259,66.2117,grapes
62,59,63,14.1162,58.6282,6.0415,45.726,garlic
19,10,36,19.8688,92.6846,6.5518,102.8757,pomegranate
37,58,47,27.9802,94.547,6.6305,238.8433,papaya
49,62,18,32.3607,60.893,7.4376,64.888,blackgram
79,61,63,17.2025,71.8527,6.0844,66.4675,onion
52,42,121,20.8813,73.3643,5.7092,75.0715,sweetpotato
20,51,40,24.1137,60.3882,6.7159,75.5768,groundnut
97,54,69,20.9527,62.0391,6.0258,53.0074,tomato
39,69,53,17.6597,67.0546,6.8529,55.4302,peas
31,33,34,32.0378,57.3694,6.1247,55.9769,sesame
31,30,31,20.2795,44.3398,7.8372,33.0746,cumin
90,53,140,17.2207,78.7251,5.7325,81.7094,potato
33,40,26,25.711,53.7122,7.0013,39.3676,cumin
112,51,147,18.375,77.2947,5.6129,88.1076,potato
73,54,72,21.9666,55.7106,6.9889,49.4782,garlic
19,61,19,22.1737,19.1546,5.7193,70.6281,kidneybeans
26,20,44,24.6738,88.0377,6.4706,101.08,pomegranate
23,40,39,25.6586,65.916,6.565,81.1464,groundnut
65,52,61,18.3377,57.6647,6.6452,51.4392,garlic
79,67,47,23.5031,58.4065,6.51,83.8961,wheat
106,48,129,15.0547,77.7699,5.9301,79.489,potato
40,58,51,33.0379,91.1068,6.5714,246.8455,papaya
100,90,47,25.6054,77.6526,5.7648,104.0551,banana
52,47,47,12.6697,49.0822,6.4634,54.359,barley
50,66,37,22.7064,69.73,6.5832,98.5956,wheat
96,86,46,25.5103,77.7773,5.7883,96.8727,banana
102,41,88,33.331,77.8248,7.4322,189.0125,sugarcane
17,64,20,17.0749,63.7746,6.3988,36.4681,lentil
33,58,47,33.6809,92.9512,6.6321,231.8739,papaya
82,42,42,26.7215,84.838,6.1843,225.1127,rice
57,37,30,18.8534,57.2724,6.4817,31.8969,mustard
84,8,51,26.1292,88.9236,6.611,51.3703,watermelon
12,27,29,35.4498,45.6828,6.1064,90.153,mango
50,44,75,15.5872,64.8853,6.5762,48.1337,garlic
41,62,16,26.5352,63.6411,7.4116,67.8885,blackgram
11,10,6,15.6867,92.5563,7.3516,112.7318,orange
22,23,45,19.9286,92.2825,6.5035,107.3899,pomegranate
76,68,34,16.3655,67.4128,6.2878,91.3705,wheat
13,17,35,27.5687,90.4649,5.5039,172.8109,coconut
150,23,51,25.6333,83.2549,4.5304,290.5368,tea
31,40,21,26.977,52.2894,6.6466,38.8441,sesame
71,36,29,20.1388,59.8227,6.1637,62.3004,maize
79,64,74,20.9918,63.5104,6.2419,50.3665,onion
88,55,72,19.9259,62.8361,6.741,54.8275,onion
28,77,34,25.2833,77.0275,6.8245,103.7594,soybeans
17,43,40,22.1552,66.4039,6.3426,76.4643,groundnut
83,13,53,25.6041,89.0546,6.7416,41.2001,watermelon
30,60,81,19.8291,15.0566,6.3482,33.0673,chickpeas
75,44,95,24.16,87.0694,5.6245,247.7558,ginger
25,133,190,15.0155,80.6818,5.9413,65.0563,grapes
15,22,42,19.3638,85.072,6.6141,101.8381,pomegranate
59,36,121,25.8175,62.1181,6.247,78.8171,sweetpotato
110,48,122,17.1596,71.1825,5.5978,86.5465,potato
98,23,33,23.625,58.1345,6.5481,170.9756,coffee
12,72,18,32.0685,61.7727,6.3497,138.3038,pigeonpeas
49,64,16,30.3581,60.6945,6.6542,68.8651,blackgram
83,11,54,27.0533,90.2089,6.517,22.1208,muskmelon
72,48,97,26.5758,79.4377,6.883,180.8727,turmeric
42,47,33,21.318,54.8822,6.0789,59.0467,mustard
12,34,27,27.5751,46.5143,5.9398,98.1964,mango
86,38,39,24.1929,87.5381,5.8794,206.5859,rice
16,127,197,21.4792,93.4697,6.4156,123.1608,apple
11,47,18,28.5701,83.6942,6.7529,50.1304,mungbean
104,32,108,21.806,65.5167,6.0552,94.5584,tobacco
32,46,29,20.2874,48.9708,7.0413,28.7498,cumin
14,13,12,30.9945,92.8245,7.5415,107.3366,orange
90,69,53,21.3983,61.5616,6.785,69.6094,sunflower
96,44,127,20.1022,69.9869,6.1001,109.0121,tobacco
40,74,37,28.6796,70.8965,6.3804,91.1063,soybeans
20,45,22,24.2523,63.7148,7.0117,34.0495,mothbeans
46,55,83,16.3704,19.3044,6.7326,34.8528,chickpeas
122,44,40,25.4523,75.6696,7.7606,72.9011,cotton
97,30,66,24.0746,81.7881,6.4217,292.0461,pepper
90,49,61,23.7924,64.0983,6.1227,90.7578,chilli
43,50,51,14.8867,48.749,6.2354,40.031,barley
43,31,20,28.6126,53.2887,6.5406,54.4952,sorghum
27,46,37,26.3663,54.1723,6.5796,61.2687,groundnut
40,50,54,23.4979,90.2907,6.8358,237.2383,papaya
64,49,120,20.5156,64.1144,5.9614,95.968,sweetpotato
58,44,78,14.0752,61.9267,6.5251,47.4812,garlic
30,58,23,21.4201,60.4893,6.6142,52.0226,lentil
131,25,59,18.9509,78.9007,5.4204,225.1244,tea
98,12,51,26.917,83.7739,6.4334,45.8541,watermelon
20,47,33,26.5578,54.3123,6.6146,88.4341,groundnut
37,53,45,37.3933,94.3546,6.5361,244.6778,papaya
29,14,32,29.0409,97.6232,5.3309,136.8716,coconut
28,52,51,26.2157,70.7982,6.5467,84.9929,soybeans
12,73,24,25.3963,62.696,6.3368,114.2159,pigeonpeas
37,25,30,28.9643,51.7928,6.7256,34.4161,millets
60,48,27,19.758,67.4455,6.6364,40.3296,coriander
63,39,26,22.7303,66.5009,6.1888,76.9624,maize
115,50,67,15.2066,73.2175,6.6202,52.8309,cauliflower
63,46,80,20.0061,55.6305,6.3012,56.7656,garlic
96,12,55,29.713,91.42,6.2024,29.7942,muskmelon
70,45,60,28.5013,84.535,5.9208,329.2235,rubber
114,60,72,20.7633,75.7379,6.775,55.6548,tomato
40,51,45,33.0729,91.66,6.9485,236.7577,papaya
44,48,45,39.252,92.2736,6.8104,249.7591,papaya
88,76,55,26.574,77.3444,6.405,105.8984,banana
78,43,41,24.5716,84.3017,5.8849,242.4023,rice
59,38,102,23.3238,74.6456,5.8189,94.6549,sweetpotato
45,47,30,18.7445,58.66,6.465,60.8915,coriander
100,83,48,26.9805,82.2883,5.5135,102.3308,banana
50,54,69,13.3711,64.699,6.7207,40.4834,garlic
85,56,77,15.4584,75.1378,6.4052,70.0765,cabbage
73,36,40,22.3923,89.0321,5.7652,223.87,rice
60,22,40,33.6063,53.025,6.6418,31.5666,millets
49,37,23,23.2224,60.2469,6.8018,49.119,coriander
86,45,38,26.9043,72.2661,6.0243,175.1182,jute
18,23,39,20.7834,88.1583,6.2362,107.2797,pomegranate
101,43,51,24.4912,63.4875,6.8773,78.274,chilli
85,56,65,18.7526,80.6779,6.9692,60.0904,cauliflower
27,135,203,17.2137,81.8651,5.6818,68.9196,grapes
37,69,58,16.2806,65.4093,6.3402,53.0631,peas
59,49,46,18.191,54.6326,6.1718,57.7187,barley
88,84,55,25.2547,76.4323,6.1447,92.3764,banana
110,36,67,24.6753,70.8295,5.9845,269.9784,pepper
117,61,68,18.2717,71.6601,6.9015,51.9313,cauliflower
76,48,43,29.8502,89.3072,5.5731,266.288,rubber
36,38,33,28.0949,58.5085,6.4366,44.7105,millets
32,20,20,33.6039,40.4043,6.9263,36.8589,millets
70,42,25,34.3661,59.3887,7.2902,49.5308,sorghum
30,122,195,22.2397,81.3712,5.7375,65.8016,grapes
70,40,45,26.9745,84.275,5.6237,227.6834,rice
38,53,50,28.4029,93.3927,6.5859,239.2132,papaya
55,28,25,28.1072,48.156,6.1502,33.6309,millets
100,52,67,15.7108,80.2614,6.0556,63.848,cauliflower
80,42,40,23.3297,75.418,6.8898,180.0615,jute
89,18,50,25.4475,84.7895,6.448,49.7311,watermelon
23,15,35,21.2701,92.4499,5.7951,101.1981,pomegranate
41,39,52,13.3603,57.5908,6.3092,44.0042,barley
97,18,50,29.8603,93.2822,6.3464,21.5513,muskmelon
24,128,191,35.5636,82.5244,5.9864,70.5705,grapes
123,39,37,24.1822,84.2354,7.9739,61.701,cotton
79,39,43,28.0213,82.3109,4.7424,315.1006,rubber
22,49,19,28.8758,84.5062,6.5921,48.7129,mungbean
84,6,51,29.5278,91.3176,6.39,22.4924,muskmelon
90,45,75,17.1468,80.9169,6.9762,74.8692,cabbage
26,139,204,37.0545,83.4094,5.6533,70.8331,grapes
92,20,55,25.5802,89.5695,6.9701,41.7627,watermelon
80,15,47,24.0796,86.6521,6.0934,49.7683,watermelon
98,83,51,26.562,84.43,5.968,104.6918,banana
21,27,25,27.1635,52.0447,5.8034,99.6099,mango
63,45,109,23.8494,63.2537,6.2837,96.6058,sweetpotato
87,90,54,27.3874,77.5178,6.1044,91.9077,banana
69,43,124,23.5785,61.2364,6.1742,88.3402,sweetpotato
75,38,31,18.4233,61.3266,6.3101,82.6651,maize
104,54,79,27.3815,65.595,6.8739,68.3835,tomato
53,32,20,32.6649,53.9201,6.4425,61.8265,sorghum
79,39,43,25.0317,76.3846,6.7244,159.3851,jute
38,55,24,29.8581,60.4895,6.5167,74.8414,blackgram
50,40,62,18.8423,49.007,6.1516,41.8495,barley
96,5,51,25.1734,86.9122,6.9284,52.7979,watermelon
19,59,48,24.9375,50.9842,6.9351,87.3732,groundnut
96,23,30,27.6735,54.1042,6.013,164.9302,coffee
28,24,34,27.2337,53.1456,5.1585,90.1567,mango
33,46,21,24.7552,43.1491,7.2795,33.9979,cumin
59,32,40,24.998,65.3249,6.4995,63.5804,coriander
95,49,115,28.2357,61.7947,6.1442,105.224,tobacco
24,67,25,21.6812,53.2983,5.828,169.0754,pigeonpeas
34,26,25,25.8573,57.3919,6.939,35.9774,millets
76,39,37,24.4258,83.2677,5.9994,239.8777,rice
72,46,67,16.7145,59.2525,6.0668,41.4401,garlic
39,49,52,24.0055,93.4952,6.6809,249.3194,papaya
110,42,36,25.2262,75.9353,7.3776,77.0967,cotton
11,64,24,18.7268,19.5214,5.9424,123.846,kidneybeans
85,32,99,23.644,75.4645,6.2686,227.2373,ginger
100,44,150,17.9936,71.9629,5.8566,89.6674,potato
17,29,32,34.9855,53.4565,5.8141,99.7833,mango
91,8,47,25.1733,86.009,6.097,46.9621,watermelon
107,40,40,24.6064,77.4536,6.997,94.7731,cotton
60,36,40,29.6584,48.2837,6.8915,38.5269,millets
121,21,63,21.4237,80.3655,5.37,224.5986,tea
83,54,60,22.4985,71.4878,6.5395,59.4396,tomato
30,12,28,25.0419,96.7549,6.3039,163.3435,coconut
89,42,41,25.2249,80.6441,6.1688,199.2461,jute
113,49,87,26.1641,74.1016,6.1187,207.8081,sugarcane
15,45,15,27.8531,85.0749,6.6044,50.6712,mungbean
45,41,29,24.1089,43.5414,7.1801,35.8725,cumin
41,39,29,26.0149,46.0728,5.5576,37.7973,millets
22,71,37,27.3679,65.4158,6.1194,101.8535,soybeans
46,57,20,29.6187,69.275,6.6008,74.633,blackgram
81,66,47,27.7326,58.6072,7.1238,62.0005,sunflower
90,38,112,29.8153,76.2388,6.6282,158.0751,turmeric
97,82,45,26.717,77.9413,6.4927,108.4604,banana
59,33,105,26.6667,67.4483,6.3635,94.9442,sweetpotato
40,55,52,27.6608,90.3003,6.9248,238.4261,papaya
93,31,108,24.5461,84.1821,6.3932,225.8107,ginger
17,33,32,34.2576,48.1454,5.1352,97.9682,mango
109,56,63,29.5041,77.7997,6.423,59.1104,tomato
88,65,43,27.3106,52.247,6.033,72.0385,sunflower
29,20,26,25.7261,97.2576,5.7171,179.5518,coconut
90,56,70,21.289,70.9129,6.9901,72.5137,onion
128,48,41,23.4177,80.3773,6.0745,81.7479,cotton
15,53,19,28.142,84.9551,6.6956,51.9866,mungbean
61,40,59,33.8547,87.8681,5.8677,220.4262,rubber
119,48,62,20.9201,76.7701,6.1884,52.9666,tomato
80,57,71,17.7296,55.7182,6.6797,57.4469,garlic
73,43,27,26.2283,56.0275,6.6398,98.7183,maize
140,32,83,22.9157,80.4855,5.2674,282.8577,cardamom
109,57,158,18.007,79.6905,5.2238,71.8225,potato
23,77,18,32.2979,59.3762,6.6484,126.1755,pigeonpeas
16,63,18,29.7934,62.1895,5.9914,49.9601,lentil
40,40,130,22.9956,63.1678,5.5168,90.2287,sweetpotato
90,45,146,17.9742,77.1024,5.3191,88.5196,potato
88,48,50,29.0281,81.5053,5.1848,278.9847,rubber
78,36,28,20.7357,61.6598,6.5077,61.4091,maize
30,35,35,32.1598,49.9098,4.9904,93.0356,mango
95,49,88,28.9292,86.8678,6.0472,274.3612,ginger
41,50,37,19.5051,50.0011,6.8845,68.9066,coriander
80,52,52,27.2839,64.3686,6.5425,50.5294,sunflower
40,120,197,21.3037,83.2134,5.8567,68.0954,grapes
56,37,35,27.9216,60.0348,7.1951,56.104,coriander
47,43,29,34.9665,46.7167,5.6071,72.8303,sorghum
58,63,41,23.6438,68.4599,6.4468,78.1783,wheat
55,43,45,18.0638,56.9597,6.2255,65.2989,barley
116,40,143,18.6442,70.8972,5.3767,64.5355,potato
109,36,82,25.3071,77.2765,7.3427,172.3628,sugarcane
70,44,44,24.4272,80.9199,6.0426,190.0625,jute
100,40,53,29.6874,89.2721,6.0043,203.1805,pepper
23,43,20,27.442,81.1372,6.5436,52.0286,mungbean
11,68,23,24.4688,64.4111,5.59,98.4916,pigeonpeas
30,120,200,21.7985,92.348,6.2861,118.081,apple
112,40,65,27.6352,66.5427,6.9582,67.4934,tomato
68,70,46,24.6677,64.329,6.3877,87.3071,wheat
110,50,79,19.1878,82.7467,6.4023,71.1142,cauliflower
60,43,90,30.8435,84.1462,6.5712,192.8108,turmeric
95,18,45,29.7479,91.596,6.0222,28.4769,muskmelon
13,18,39,19.1922,93.3709,6.5048,102.6227,pomegranate
13,50,20,27.117,61.7745,7.2574,71.5793,mothbeans
114,50,38,22.2353,80.3858,7.319,87.9263,cotton
63,38,28,20.7741,64.6246,6.1657,80.0611,maize
25,18,41,23.7149,87.6989,5.5598,104.0267,pomegranate
51,50,29,23.6099,52.1317,6.2278,44.7501,coriander
43,44,33,19.1391,62.9103,6.189,54.7323,coriander
30,64,37,22.2703,69.9155,6.9036,106.3072,soybeans
98,34,100,26.6855,79.1167,5.5156,205.1273,ginger
80,43,56,28.24,80.6533,5.3314,252.8609,rubber
85,40,120,27.7301,81.2269,5.6546,238.1969,turmeric
95,27,62,24.2038,80.68,6.032,221.697,pepper
31,37,31,33.6924,60.9116,6.4132,34.2999,sesame
87,19,45,28.9553,93.9769,6.7664,25.9721,muskmelon
88,8,45,24.6283,80.1702,6.0984,52.9923,watermelon
34,28,28,33.6652,58.7717,6.8945,37.5541,sesame
103,64,68,17.3292,80.7488,6.7266,60.2364,cauliflower
36,62,75,16.7351,17.0926,6.7305,36.7939,chickpeas
30,58,15,26.8179,66.392,6.5238,62.6389,blackgram
19,67,15,30.694,62.2765,6.1255,97.9473,pigeonpeas
83,39,44,21.9356,86.5633,6.24,210.7616,rice
36,51,47,29.7805,91.0821,6.9601,233.9614,papaya
115,61,67,18.4194,75.188,6.1359,69.3087,cauliflower
26,127,205,23.5413,94.2412,5.8143,111.0907,apple
132,22,58,20.9064,78.3165,5.4259,235.2793,tea
130,21,76,26.987,82.5805,5.2956,233.3669,pepper
97,26,31,26.244,52.6267,7.1253,157.8754,coffee
50,33,40,28.0503,47.3483,5.5332,47.8681,sorghum
100,18,46,25.7614,89.7254,6.7502,50.827,watermelon
91,53,63,26.5887,67.7164,6.2804,50.9869,tomato
77,64,53,23.4357,56.1409,6.6837,57.9595,sunflower
39,55,52,16.3603,63.9864,6.9607,76.5951,peas
91,9,50,27.4551,94.7032,6.0315,20.119,muskmelon
17,61,23,24.0358,21.8174,5.7992,64.9781,kidneybeans
36,68,53,17.478,62.378,6.2295,54.1292,peas
44,34,90,26.9547,68.7522,6.1163,81.0616,sweetpotato
41,34,20,31.2939,60.6274,6.8653,57.8646,sesame
87,19,53,28.2575,91.5975,6.0701,26.1363,muskmelon
21,10,13,21.1536,93.5148,7.5723,119.1254,orange
104,47,63,24.6176,65.0541,6.9779,56.4398,tomato
28,60,15,16.9106,19.4525,5.7847,125.0359,kidneybeans
30,12,35,29.3835,93.3298,6.3522,164.6595,coconut
117,31,60,29.2943,72.0734,6.336,251.209,pepper
122,32,71,23.9707,76.2183,5.9806,273.0737,cardamom
82,41,46,27.1202,85.9289,5.1824,201.9651,rubber
66,34,48,29.5381,81.5227,4.8256,328.5118,rubber
29,21,42,21.4204,86.8354,5.6716,100.6792,pomegranate
90,16,55,28.7304,93.006,6.5745,23.4364,muskmelon
93,12,51,27.0943,90.2671,6.2928,26.0913,muskmelon
35,64,24,29.1321,61.322,6.6759,62.5973,blackgram
27,45,46,29.7451,59.2197,6.2669,68.4815,groundnut
102,36,74,15.1637,86.5216,5.2577,216.7128,cardamom
97,14,45,28.8304,91.904,6.4807,29.5212,muskmelon
47,56,47,42.128,90.2226,6.6414,249.4455,papaya
38,76,54,27.2567,71.6093,6.0925,81.5201,soybeans
76,41,104,26.2912,86.2263,6.1091,268.9425,ginger
86,5,53,25.3674,83.4302,6.1363,44.663,watermelon
81,78,46,25.5957,80.3899,5.6725,102.8061,banana
65,29,33,33.9917,55.3381,6.7733,66.3247,sorghum
10,80,23,28.2417,49.3747,6.626,96.0812,pigeonpeas
112,43,74,27.3008,68.5174,6.5228,58.5958,tomato
97,17,54,26.0582,81.6378,6.3284,43.1887,watermelon
76,41,33,18.4002,64.1253,6.5706,65.7407,maize
77,44,37,20.1496,84.8626,5.5902,235.849,rice
11,60,18,23.3868,20.3382,5.7415,142.8749,kidneybeans
23,133,201,34.0017,82.4677,5.7381,74.323,grapes
92,46,61,22.7988,68.5222,6.8221,98.3262,chilli
112,41,117,28.4371,61.0633,6.3534,116.1773,tobacco
38,135,202,34.7404,80.9824,5.5222,71.0399,grapes
88,8,53,24.1097,82.568,6.4618,52.1917,watermelon
18,29,30,31.8035,46.2556,5.0729,97.9021,mango
53,34,53,16.6859,52.1839,6.5753,49.7577,barley
27,40,31,26.2229,50.9821,6.248,83.9768,groundnut
22,44,37,29.1767,68.5359,6.1867,89.1206,groundnut
80,37,26,23.8186,57.7799,6.6958,76.6699,maize
107,28,53,28.6611,74.0977,5.0625,297.7198,pepper
28,48,20,28.1259,61.0603,7.4522,32.9399,mothbeans
16,55,20,25.3739,66.3934,6.0664,44.2157,lentil
104,38,38,23.8879,79.8649,5.832,71.0615,cotton
18,56,22,29.8267,47.8751,6.0405,51.4402,mothbeans
26,138,201,28.6049,84.7163,5.8159,69.9506,grapes
90,78,46,26.4875,81.7483,5.8539,91.4476,banana
115,56,129,15.9372,77.3352,5.1624,63.7328,potato
28,11,8,17.2458,92.5182,6.2452,113.2613,orange
56,40,30,22.5271,59.8625,6.3356,66.5098,coriander
31,30,26,25.9281,54.0279,6.6491,54.4674,sesame
28,68,59,14.2909,61.9306,6.8747,75.3596,peas
126,36,61,33.2166,63.8136,7.0448,189.623,sugarcane
68,48,35,20.1527,55.7001,6.8059,47.9262,mustard
17,137,197,22.7219,92.7976,6.2095,116.6619,apple
29,53,17,27.6852,58.8997,3.6585,47.0527,mothbeans
25,70,20,22.0025,62.7471,6.0611,140.8537,pigeonpeas
32,60,15,33.3551,62.135,6.581,69.6963,blackgram
25,122,204,29.9904,82.4505,5.8306,71.8926,grapes
45,30,23,27.2601,52.9806,5.8347,39.4524,sesame
48,63,23,25.8598,63.4356,7.1044,66.464,blackgram
24,57,56,13.747,64.9299,6.2019,57.0133,peas
133,40,63,22.9916,77.9453,5.7191,325.5113,cardamom
91,85,53,26.3619,81.5286,5.5152,93.4082,banana
84,40,139,26.5192,66.4701,5.5314,97.5681,tobacco
96,57,55,25.39,63.9053,6.5219,83.3289,chilli
60,66,70,19.7195,73.9942,6.6314,50.4509,onion
75,44,50,33.8828,82.5327,5.0397,209.9324,rubber
41,48,27,26.8975,53.9712,6.8413,22.7795,cumin
84,16,46,25.1826,84.1532,6.672,44.0907,watermelon
65,44,32,20.8658,69.7225,6.4021,94.2099,maize
72,43,113,29.0067,74.0047,6.1235,199.3014,turmeric
81,46,101,26.9086,65.3156,6.1819,117.4632,tobacco
112,54,62,16.3793,71.265,6.384,55.6124,cauliflower
80,56,67,24.2075,66.8144,6.3416,77.5098,chilli
70,38,33,23.5795,53.1746,6.7465,47.0565,mustard
27,54,44,27.4314,66.9466,6.9315,88.5849,soybeans
60,42,103,22.3773,66.1328,5.8196,76.7063,sweetpotato
63,29,37,34.6962,55.2466,7.2181,51.9147,sorghum
90,13,48,27.7078,91.1681,6.7925,20.0835,muskmelon
14,47,16,29.8537,83.442,6.8515,45.0734,mungbean
76,42,42,23.4564,82.6049,6.4328,232.7867,rice
12,15,43,24.8198,87.4249,6.3911,105.8538,pomegranate
71,36,38,20.2235,86.9262,5.5961,223.9986,rice
70,42,41,31.8686,87.4085,5.5113,269.6721,rubber
15,63,18,20.1715,60.8295,6.6316,42.7505,lentil
66,31,114,28.9392,73.0221,6.7353,182.3545,turmeric
92,84,52,27.0285,79.9079,5.6062,92.9291,banana
105,45,59,26.1631,68.6624,6.6902,66.4388,chilli
12,5,5,29.778,91.1722,7.2325,105.9737,orange
68,41,34,19.15,65.8847,6.5416,96.4578,maize
26,40,24,28.6755,87.2132,6.436,45.9023,mungbean
45,43,32,24.8176,46.6482,7.2545,23.132,cumin
21,76,47,29.6177,75.9942,6.4576,88.636,soybeans
118,44,136,17.0741,80.4599,5.837,68.1329,potato
151,20,45,24.7852,84.4875,4.964,234.555,tea
97,17,48,25.5576,85.0751,6.6534,40.4458,watermelon
64,70,49,23.31,67.576,6.6873,97.2553,wheat
68,63,69,15.3053,68.2578,6.847,57.3954,onion
87,41,44,25.7394,84.6473,6.4273,163.9625,jute
36,56,46,30.9912,93.741,6.9946,246.203,papaya
45,62,25,33.196,65.2219,7.141,60.6871,blackgram
18,59,16,18.4006,23.6728,5.9031,93.6468,kidneybeans
44,36,37,18.9889,64.1436,6.6401,53.4499,coriander
125,26,89,15.7177,88.8514,6.0197,245.0929,cardamom
58,47,32,20.8608,63.5108,7.4282,44.6697,coriander
76,38,27,19.1004,62.5408,6.2698,76.7657,maize
17,31,32,30.7318,47.6282,6.8792,98.3644,mango
23,63,18,20.6349,64.0442,6.5172,37.7309,lentil
89,55,66,17.7039,80.2667,6.9251,75.5406,cauliflower
10,11,7,17.5265,90.5158,6.6016,109.9532,orange
88,41,59,23.457,66.7916,6.9803,85.8941,chilli
49,57,20,28.9744,66.9235,7.3105,64.3579,blackgram
15,69,15,27.0871,45.9932,5.1378,94.781,pigeonpeas
85,60,60,27.9808,58.6941,7.0707,74.7,sunflower
119,48,73,22.8401,64.1332,6.3217,61.7398,tomato
88,58,69,22.2688,64.0754,6.3685,62.9704,onion
15,48,31,25.4398,67.0257,6.4939,85.7438,groundnut
39,42,27,20.9006,55.4117,6.7308,20.2861,cumin
18,53,43,24.3302,67.0473,6.4522,80.5471,groundnut
73,50,80,19.6588,56.9525,6.2153,54.3006,garlic
91,44,88,26.3135,78.6803,6.4965,280.5789,ginger
96,79,55,26.0889,83.8344,6.1523,95.1376,banana
83,80,49,25.1664,81.1636,6.3968,107.8412,banana
31,61,84,16.5926,14.3548,5.5381,32.4831,chickpeas
82,8,47,24.6023,82.8074,6.3437,48.7939,watermelon
96,53,69,27.4115,71.1867,6.8101,71.635,tomato
13,62,20,20.579,19.4486,5.7352,124.2983,kidneybeans
11,45,15,25.1143,44.6465,7.792,53.6936,mothbeans
21,61,50,20.121,64.358,6.375,70.2747,peas
44,58,19,31.2616,60.5647,6.7178,63.1696,blackgram
